# LShoulderPitch,LShoulderRoll,BlobX,BlobY
5.909739680908688841e-01,3.413617883523472063e-01,6.464814213668970133e-01,7.778690039840775450e-01
7.458276771337433164e-01,2.961638240215939133e-01,7.707417253678454649e-01,9.728055211349900810e-01
-1.647259619717509338e-01,2.636040431145415530e-01,7.473760935465398880e-01,8.080016513149712587e-03
6.757888141671291038e-01,2.568631063170909723e-01,8.561835349083926072e-01,9.209886220642427013e-01
-2.649582125043599412e-02,2.174198715685375927e-01,8.721386756273060703e-01,1.856423526150767778e-01
6.056970273101401903e-01,3.528707409956830521e-01,6.208212089315408022e-01,7.867856571480663641e-01
7.106407556101707046e-01,2.222487643501726007e-01,9.420985946103483943e-01,9.797335205530584012e-01
6.110984747040367759e-01,5.875251427267316195e-01,6.508304397480391135e-02,6.498496808487468357e-01
3.107229323040152091e-01,3.032322821609891861e-01,7.059308313775763954e-01,4.980474509506518377e-01
7.047841618584002044e-01,3.978003936497157556e-01,5.252419962079969418e-01,8.665860704430461414e-01
5.001858967145217383e-01,2.426995145500752127e-01,8.703701449389330547e-01,7.397357591655422393e-01
9.467275541268816985e-01,6.191256499600362728e-01,2.722892385530439885e-02,9.935213660155635118e-01
7.061116634900092004e-01,3.488948601074155498e-01,6.413371858886960375e-01,8.977781758177723059e-01
9.274846688949982265e-02,2.932757352715358312e-01,7.054636226642456709e-01,2.684205375500409163e-01
1.605761879328875819e-01,2.217739060793991746e-01,8.824758688843232779e-01,3.852648367245297134e-01
8.109277227467951432e-01,4.072280414870866894e-01,5.146126674992429484e-01,9.756175679784957477e-01
6.071268122060214933e-01,2.182011410283176689e-01,9.402630056415830495e-01,8.702718035556507026e-01
2.509570549802488393e-01,3.519361685327731526e-01,5.838598478592503804e-01,4.037915129996658692e-01
6.154883228739044254e-01,5.891275400268642937e-01,6.176878113948913729e-02,6.536212223095465568e-01
-1.747638776853249198e-01,1.903421231252728774e-01,9.199618843303488669e-01,4.180298701139295581e-02
6.097836560800707906e-01,4.718847842823431504e-01,3.391059030374480310e-01,7.187898144214701635e-01
1.812879620562368177e-01,1.900506402846146026e-01,9.599749423786033686e-01,4.269615861644437960e-01
8.515119540341791193e-01,4.432854373442821627e-01,4.336074085517437338e-01,9.975600410843100674e-01
4.789197163723721840e-01,4.807853053271502475e-01,3.035514635315200715e-01,5.718775551634998067e-01
4.825588186546751479e-01,3.711438251603058625e-01,5.638988777413770359e-01,6.425240798703184542e-01
2.642916449994237027e-01,4.626566633070353096e-01,3.228287887844980553e-01,3.508412721021062497e-01
7.871367246988126842e-01,5.739371078012853733e-01,1.167399651015559314e-01,8.484588219483716331e-01
5.509603716008492080e-01,5.507311261630918331e-01,1.456752246117257732e-01,6.072127726596657782e-01
7.764465140920372432e-01,5.536113057190635844e-01,1.637491504091587169e-01,8.492673315233633113e-01
7.041518041478388445e-01,5.696222316772818761e-01,1.178052010307107933e-01,7.613567329831332220e-01
2.561724358195929252e-01,5.014352276696517619e-01,2.299932408143949836e-01,3.184674191835817902e-01
9.579651389219588642e-02,3.044049998554061442e-01,6.794142245665649726e-01,2.649445999364734572e-01
4.790070895631422521e-01,2.603657031482851103e-01,8.261469722794793080e-01,7.060871079623506352e-01
6.236014535064013931e-01,2.285249661766507456e-01,9.176060173615784299e-01,8.818034507810493805e-01
5.370726101912465245e-01,3.713708178592667331e-01,5.693811537223228969e-01,7.013290321178354825e-01
4.950150700720461205e-02,3.650750976206862397e-01,5.304606379010834427e-01,1.779731646581892424e-01
-4.754343605850537557e-02,3.511205058393632172e-01,5.528275965259684677e-01,8.153398752233720348e-02
6.619926405553865079e-02,4.038141145887659822e-01,4.404596112393331930e-01,1.724567327241036674e-01
4.377570474751761309e-01,4.499957413503002379e-01,3.720035045401114404e-01,5.461044152828479215e-01
4.837096579178155886e-02,3.548000170972600009e-01,5.546966453634910588e-01,1.830026751580164923e-01
-1.844136952941911878e-02,3.832185240716505792e-01,4.799414224933936657e-01,9.347046094845512521e-02
2.639086321744082420e-01,2.988443569710774739e-01,7.111639022923061937e-01,4.500993119516133456e-01
5.481044387667960427e-01,4.573253439837627332e-01,3.668126314171689106e-01,6.609578696956882604e-01
1.281246614294236918e-01,3.089782014043180869e-01,6.721420523430792215e-01,2.971168465143843029e-01
9.160858601122040534e-01,6.214101529038477123e-01,1.842863167069097585e-02,9.590000038611561362e-01
1.269239334353843285e-01,3.282708440612570611e-01,6.262691292717121883e-01,2.840798825872552502e-01
5.175432036145167780e-01,2.296872984816143992e-01,9.031373189410882851e-01,7.664206852247805735e-01
3.852437553325033792e-01,2.485488567606154442e-01,8.438080354296599861e-01,6.118954534774613263e-01
1.188168192543909013e-01,2.978016667662959360e-01,6.976121963228545386e-01,2.938531388231724328e-01
2.501876991274927797e-01,2.074846999542022674e-01,9.262502965090858575e-01,4.908516495616486175e-01
5.921596013654915058e-01,3.688563847564604314e-01,5.814262929457060247e-01,7.624217869352570842e-01
3.516375631675288660e-01,5.136154070285217088e-01,2.116587072624797061e-01,4.142780671808312665e-01
6.356713915851515129e-01,2.884969424414967065e-01,7.767533479889501269e-01,8.583639184694809021e-01
2.340160057239503710e-01,3.233719108766013317e-01,6.497109907262161865e-01,4.028540170908035956e-01
8.008695746968301776e-01,4.982806956094303907e-01,2.976280000294512229e-01,9.093408829863539600e-01
1.394543262073498213e-01,4.706358069401687105e-01,2.901243874995034222e-01,2.110059153069734350e-01
1.569537653114045361e-01,3.887868442887070786e-01,4.861101224791993802e-01,2.797284819240575260e-01
7.350647216500615089e-02,3.035059232180361555e-01,6.790841281549975239e-01,2.413905265294716829e-01
9.495438443688926367e-02,5.229580852782782507e-01,1.611606268392377084e-01,1.310546551866000886e-01
6.535473562403256720e-01,2.279164902068003817e-01,9.223558277765948610e-01,9.145527037404899140e-01
-1.165344686927410472e-01,1.854286345782319989e-01,9.380419135032350697e-01,1.077531965085350985e-01
1.261894573450499935e-01,2.472185701152705972e-01,8.183522858002967304e-01,3.326022704432745059e-01
5.123237375991740450e-01,2.282093976910110067e-01,9.060647948197362300e-01,7.616763686791564458e-01
5.956439171883551875e-01,2.233297248955798953e-01,9.268356496058482996e-01,8.547354122193071557e-01
6.611090248537602188e-01,4.809616307627971876e-01,3.232542146971993935e-01,7.687625582311445882e-01
6.963524419451827541e-01,2.468398400876279375e-01,8.822184050310647452e-01,9.493217472979739169e-01
2.390227412212267977e-01,3.709723950485388499e-01,5.374094477824871152e-01,3.793048709265588458e-01
5.777651720103055277e-01,3.487629399223305948e-01,6.274754997854062877e-01,7.590837293905732253e-01
3.199506330189806902e-01,2.585626525038821066e-01,8.128557402630455231e-01,5.352043002971118568e-01
5.142414723394439502e-01,3.423709790393626440e-01,6.356145069978887951e-01,6.942879055988654402e-01
1.371522519113206884e-01,5.417078155576263709e-01,1.213677727698800890e-01,1.652727831579613449e-01
-3.506499948520298837e-02,2.008994049002823523e-01,9.103601562104435274e-01,1.864288599089264364e-01
5.100067396638460204e-01,4.159028224934668838e-01,4.608125069404553908e-01,6.449683903867406976e-01
2.581445124632755217e-01,4.347524665511605102e-01,3.883070829585288930e-01,3.611730881470694987e-01
5.637327028761355274e-01,2.789232812724657951e-01,7.915064051840730031e-01,7.864052999078672279e-01
7.035540782197078347e-01,2.736495416692423799e-01,8.194514731124860063e-01,9.407960634235430497e-01
3.972626871066228804e-01,4.825946382425055914e-01,2.902436569742780081e-01,4.824849528903520923e-01
2.003464462705277505e-02,3.856933238388778884e-01,4.783232485692077152e-01,1.335668715807900586e-01
7.996347522589335455e-01,4.052812020727631359e-01,5.179811836762365784e-01,9.645915987695656835e-01
8.389959029901458698e-03,4.450837175459301243e-01,3.362304167875329597e-01,8.483975546833555370e-02
5.645491898736424430e-01,3.621354216884719035e-01,5.943115467917765571e-01,7.366574080562953153e-01
-9.784494822456281382e-02,2.755492791808930586e-01,7.264417801769050831e-01,7.312702820204675103e-02
6.123605658035201627e-01,2.871912255021831228e-01,7.772746078835245376e-01,8.339535434671421221e-01
7.005963243028048293e-01,4.393608946186590147e-01,4.262450193221872796e-01,8.367703361406247931e-01
-3.879882168820604493e-02,2.498733960203007864e-01,7.938369111127645539e-01,1.525932658540489761e-01
2.408635342727678541e-01,4.009565902164519691e-01,4.665241635952700472e-01,3.630512406380468349e-01
4.232795312271346588e-02,3.271242821395795031e-01,6.196447855787331482e-01,1.933080624830186833e-01
6.310047230540783980e-01,5.098879197860657353e-01,2.513491040411856003e-01,7.186119634644820842e-01
2.152691301430664228e-01,3.017491053403051904e-01,6.989054308738159582e-01,3.957404195834504090e-01
1.379695925042360993e-02,2.027697209735177530e-01,9.113221463397316313e-01,2.381228789919203059e-01
5.933498256478690613e-02,1.930896532841421820e-01,9.393014838740147976e-01,2.932507626280209667e-01
5.749931503149006140e-01,2.458099807458687946e-01,8.712572734585589673e-01,8.187285687397801714e-01
-8.234001054199414915e-02,3.308738393036319003e-01,5.969868804046913890e-01,5.622932774194311367e-02
2.207952959415721006e-01,4.862819514682818478e-01,2.620126497048512748e-01,2.894359315308057123e-01
-3.941857279691392268e-02,2.209966091860831039e-01,8.622315265145811258e-01,1.694933419204497360e-01
3.900128525600142226e-01,4.331960598216743064e-01,4.065605191704969590e-01,5.047028037433598513e-01
4.925065103617053963e-01,2.820164086327693331e-01,7.763068616419439572e-01,7.075099163105680322e-01
1.904221265532523577e-01,2.647885925704763777e-01,7.837898640001492723e-01,3.913633371408326012e-01
2.326440488356715242e-02,5.383436009873587835e-01,1.167662286167368002e-01,4.417845477135884380e-02
-2.406404461870574607e-02,4.123938810471350358e-01,4.101495296101634880e-01,6.963909210963270535e-02
4.398932402786511764e-01,5.482257289078312779e-01,1.393490545398664571e-01,4.886457942547700606e-01
-1.160524034284733524e-01,3.185177364382693610e-01,6.225584124593391833e-01,2.729589874658866488e-02
2.535040229694322522e-01,3.723837778713036117e-01,5.356625424346189712e-01,3.941040038622960484e-01
3.182701353258545196e-01,4.485496904296749632e-01,3.622358920311106179e-01,4.177889812836760308e-01
2.555014556564697004e-01,2.129578497381323654e-01,9.138610245720714120e-01,4.932669945054675154e-01
5.012965367806241357e-01,3.828730241242486732e-01,5.381598649806035306e-01,6.556475755142262551e-01
2.482564936156261837e-01,5.276057417318599230e-01,1.670721688945699945e-01,2.939847612453970749e-01
5.250304835885104549e-01,4.406192862919359188e-01,4.038722315785701067e-01,6.461740025390622089e-01
1.343369363811727779e-03,3.187069364235695645e-01,6.350749098455803487e-01,1.541150225408902674e-01
7.559668958688902096e-01,3.607391088476133434e-01,6.187619907919943429e-01,9.444774982339815272e-01
2.593764489610326240e-01,5.316211229012279826e-01,1.587803049218829976e-01,3.035650462472144762e-01
6.426921619238631367e-01,6.118737233182706126e-01,1.084493837161915053e-02,6.691953930305285514e-01
2.664077652575849720e-01,3.118176595484209446e-01,6.806819113970473678e-01,4.449078494753655466e-01
3.650080247638349262e-01,2.070732174386827884e-01,9.399065033526833313e-01,6.152515570933327904e-01
2.389041820409520955e-01,3.367120125247023976e-01,6.186232109433362769e-01,4.000225287288030618e-01
6.461705066511688189e-01,3.706538532965635291e-01,5.831296392261113848e-01,8.197274316134599559e-01
2.291670528708286692e-01,4.511730383551320056e-01,3.461758287661773625e-01,3.198500396597167006e-01
5.281263893463168380e-01,2.072191610239727533e-01,9.575751109048135090e-01,7.915345776400770639e-01
4.768792607037196374e-02,2.839143189798367661e-01,7.226818695729455566e-01,2.253947898743277056e-01
6.563698969087883306e-01,4.643406260435622990e-01,3.621370444884467465e-01,7.737514822141474680e-01
-6.552113789544179723e-02,2.869244195435665112e-01,7.030426274792546115e-01,1.011559216292978736e-01
7.337659891889275476e-01,4.890758885378158616e-01,3.120405364287544003e-01,8.423857918209751716e-01
3.392944875196984289e-01,2.378939086066766961e-01,8.639949260208491522e-01,5.686958232575251015e-01
-6.360582976692168156e-02,3.672652183947298643e-01,5.127766945854767000e-01,5.434320857518704084e-02
4.005233414176555262e-02,3.985685137728359750e-01,4.500086007775940811e-01,1.473770547575822265e-01
4.718134715912645771e-01,2.522572148442577822e-01,8.445766749950301966e-01,7.032426427818809778e-01
8.497897140358189327e-01,6.210153577391003266e-01,1.204296240550672970e-02,8.875574743576244430e-01
5.448157413697612972e-01,4.729696187229895377e-01,3.293589152403499920e-01,6.478831499789715620e-01
1.620658754087103137e-01,3.768883657173241475e-01,5.148844248425467063e-01,2.924956247909271667e-01
3.970596319258357654e-01,2.624505180909202373e-01,8.121539594979254595e-01,6.162128618482000109e-01
1.127547867296240375e-01,5.792792892978301245e-01,2.959632428880676347e-02,1.160325156082121500e-01
4.642854519973282357e-01,3.858341986271359159e-01,5.270518447949882335e-01,6.138275829417680907e-01
-1.316226324504168876e-01,2.448606679779726791e-01,7.954700653864825721e-01,5.527748194477910548e-02
3.299594248443777911e-01,5.386646187317724044e-01,1.498762131592241698e-01,3.755972875582217485e-01
8.637388196108676253e-01,5.442122411015002381e-01,1.956735656533054035e-01,9.493710782001748560e-01
4.651910522744408250e-02,4.310947977744861159e-01,3.736072467695793486e-01,1.345785228626689145e-01
-1.048595898119082659e-02,1.880734575490071725e-01,9.434832722675207117e-01,2.208089535011210636e-01
-5.695393448915538059e-02,2.788869873988323866e-01,7.230444739276298272e-01,1.153096187676134754e-01
7.886056901836029365e-01,4.471864850915958645e-01,4.174112363005934023e-01,9.271690028856443000e-01
-1.768749162763009197e-01,2.401486561254425611e-01,8.016440105507791625e-01,9.215465591026150705e-03
3.362499822336091904e-01,4.611300817089536985e-01,3.343951158469429252e-01,4.295751173092154929e-01
3.858575617508321898e-01,4.762163837476729999e-01,3.041060886622091175e-01,4.740340262268613047e-01
6.002099387570446476e-01,4.954804482134522181e-01,2.821063788688806806e-01,6.940813628325279705e-01
6.326830085829063810e-01,2.571470305655249033e-01,8.507498280725831474e-01,8.742076916234405859e-01
7.746826583906830654e-01,4.338966513045462436e-01,4.473820376686286071e-01,9.202009631933120160e-01
2.290382095704898147e-01,4.792201635809916205e-01,2.796655578369156014e-01,3.026453559985643471e-01
6.674051514827475939e-01,4.726289255335375250e-01,3.437052994273247508e-01,7.806403123131625543e-01
1.694229563404202055e-01,4.697473228759425634e-01,2.955405702343125718e-01,2.439501141867904677e-01
2.112461018340117680e-01,5.673171971100002819e-01,6.883414732599424379e-02,2.298046806109798057e-01
2.129175382515591242e-01,4.143500924501202221e-01,4.316836066033318264e-01,3.246852938014457290e-01
5.118670175880231099e-01,4.646743540783612181e-01,3.453870732804238397e-01,6.173046073519591337e-01
-6.934985146442210202e-03,4.359213987988571071e-01,3.562605976390198492e-01,7.384449623763089665e-02
6.849704852265586785e-01,4.851010648933753999e-01,3.160753958954405363e-01,7.920441220149972983e-01
5.059105492192965681e-01,2.910526311122939580e-01,7.563634956781464247e-01,7.165049193370043312e-01
8.153063358941515792e-01,5.730026328789628032e-01,1.220665043475157585e-01,8.794858139221962690e-01
2.622325328981923165e-01,4.834262660235317255e-01,2.733593888104660641e-01,3.359775183606579230e-01
3.162434778092311771e-01,4.562504914370331677e-01,3.437544847004542214e-01,4.109120773432163309e-01
3.192554455955737835e-01,2.293686789979564322e-01,8.819940323998012310e-01,5.522158041507496673e-01
1.604419023178607073e-01,4.652105527622009684e-01,3.053047967671100871e-01,2.369997583367334792e-01
2.494013769567735017e-01,2.439784079471958300e-01,8.396416785254162685e-01,4.677967135870634285e-01
3.515618285478021299e-02,4.346936722900036632e-01,3.638198798789807897e-01,1.201026090374421873e-01
-2.622947618631345235e-02,3.301541028488945151e-01,6.048900691728112955e-01,1.173367997072038982e-01
3.679394428494568436e-01,2.185637208185450264e-01,9.129877752505453081e-01,6.114297173865811397e-01
3.440743536336821617e-01,2.655079903603024816e-01,7.990534568593232745e-01,5.570621711411197774e-01
1.614610896749511526e-01,2.514598869321770236e-01,8.121920439488881094e-01,3.681590979842870315e-01
7.281983764568621398e-01,3.024144924530578482e-01,7.539752519738179837e-01,9.499405890453244128e-01
5.736098828945339345e-02,5.542750519184107549e-01,8.276044657640968527e-02,7.135185689686762700e-02
5.427523744476498990e-01,2.586751072924701189e-01,8.371951146939797805e-01,7.760403808995753883e-01
1.806475310076197105e-01,1.801557857406870244e-01,9.833636113501698084e-01,4.322896787171307542e-01
2.644447912447611682e-01,5.255999944830692661e-01,1.736153501319523951e-01,3.127087708150769751e-01
-4.712072099027662941e-02,3.784527773236905923e-01,4.880730632360126275e-01,6.536063191497110125e-02
3.780374866761694319e-01,3.821057218646128906e-01,5.263664378037534730e-01,5.228405282944169619e-01
7.937703764599085554e-01,3.385081233154781932e-01,6.756437074883393512e-01,9.988790533510064629e-01
7.600577420703332754e-01,4.157440014411089013e-01,4.888044203933072929e-01,9.154328079812052987e-01
2.216631249782088919e-01,4.196226311172849277e-01,4.201489649311201946e-01,3.309333695512722828e-01
4.400562693187259899e-01,5.892848805785175781e-01,4.202121596905894485e-02,4.638394845655451348e-01
1.620709498153238143e-02,5.330812268509550478e-01,1.284632230410379661e-01,3.974964461207586286e-02
4.984515985364513235e-01,3.465948261493752569e-01,6.238565045023586331e-01,6.746450813631393872e-01
7.616239346077565697e-01,5.864074930681253406e-01,8.435671761618313003e-02,8.132854541053595732e-01
5.378342424378160791e-01,3.344722012806486400e-01,6.569470299285485870e-01,7.246036401484177158e-01
4.478483367359613054e-01,1.880219947282408821e-01,9.942232412806160102e-01,7.164144727911053723e-01
4.146974549021042455e-01,2.796816799510278839e-01,7.732490457600980083e-01,6.247994066304022320e-01
2.801740275953816528e-02,3.039850784319537702e-01,6.729243492522920533e-01,1.919139018194722102e-01
7.630295032143828704e-02,5.129793890090739161e-01,1.827589572733059331e-01,1.169593546681295670e-01
6.285499981194285768e-01,5.994326193228012301e-01,3.877931242712040483e-02,6.614740041113194025e-01
6.133699575658776992e-03,3.202592083754127739e-01,6.319237164276430008e-01,1.583500843715003326e-01
2.648389764910978328e-01,3.715879512339522739e-01,5.388011629664403168e-01,4.068441520336483208e-01
-9.271574535119227189e-02,3.734796729614991428e-01,4.948281724647405344e-01,1.908688982506556719e-02
3.742206783952666815e-01,4.154151950547621541e-01,4.469725376470889966e-01,4.984463364053376422e-01
6.363446839144225597e-01,3.276390841063511750e-01,6.840268407155762898e-01,8.352757427048839167e-01
1.706374111512102831e-01,2.166997337385415667e-01,8.956172144161422821e-01,3.992309377703183726e-01
1.340499680953033956e-01,2.166798875689563975e-01,8.916235883513579097e-01,3.596828205358342245e-01
2.057829045593471684e-01,5.239454384226012174e-01,1.710595276833900558e-01,2.502872943687250995e-01
5.393170169214451803e-01,6.027852430464927247e-01,2.097588637050640248e-02,5.629508789821140446e-01
1.107024556074178018e-01,2.620863330576255201e-01,7.813924089705115428e-01,3.068105988508987858e-01
-8.963388717306504383e-02,3.163711968522908702e-01,6.305652083760475701e-01,5.716700336233604407e-02
6.105546435544642048e-01,3.106696774542807016e-01,7.214108450027280073e-01,8.177153425672134546e-01
6.306386087873466773e-01,4.386223808786923195e-01,4.202698816727852282e-01,7.615778694627186596e-01
1.880290503518512457e-01,5.176190300567403701e-01,1.840978920895176563e-01,2.349402552218013973e-01
6.982863095165644518e-01,3.759851029775000963e-01,5.762455625131539527e-01,8.728338542322564564e-01
5.384981656876764999e-01,5.019942033654520852e-01,2.598477396196815503e-01,6.233921574513426878e-01
1.154050650289921778e-02,5.226685685704913764e-01,1.526348919140415594e-01,4.103951175420317288e-02
5.008341055737093317e-01,2.312945376441125633e-01,8.974814312646265391e-01,7.473760335703228952e-01
-8.922156789672411326e-03,3.102304816417080779e-01,6.540377543308034669e-01,1.481729454628719633e-01
8.081198507108278140e-01,4.384253412752349699e-01,4.403378782764086896e-01,9.535994482719982734e-01
6.030634640075410724e-01,4.674607307278796364e-01,3.488525806621922687e-01,7.142154339986226397e-01
2.588063543364265695e-01,4.120954167333317764e-01,4.420970584803980419e-01,3.756744665069923217e-01
3.843213867942891215e-01,5.670955151460056465e-01,8.847397847053672937e-02,4.170773097879146851e-01
2.874351905021604869e-01,3.965778973525887485e-01,4.820487926562840864e-01,4.160711003084814896e-01
-1.228918529263299392e-01,1.666289352672897239e-01,9.819114228323048144e-01,1.123180143694765265e-01
-4.534920697698074238e-02,4.798337622449025397e-01,2.479077385616357265e-01,5.590466342566324798e-03
4.101234628884897204e-01,5.216386463369920845e-01,1.990957843282966655e-01,4.726342099535632002e-01
2.865107214580109862e-01,2.404980918895465170e-01,8.519913666941941743e-01,5.100388230338710471e-01
6.367802903064767595e-01,2.147235671801053236e-01,9.517827743512417005e-01,9.044505848940224135e-01
1.026385181884460901e-01,2.521699422670194979e-01,8.040122933139584038e-01,3.041251249074793384e-01
2.812910126165669988e-02,4.456154460402483863e-01,3.371497286295918050e-01,1.058591816751472958e-01
1.288601915296243294e-02,3.713718051086569716e-01,5.114881974270220066e-01,1.345513947299243895e-01
-9.878568195258928542e-02,3.847735755689217774e-01,4.673814587703092327e-01,5.651952896612577604e-03
2.635031542177742048e-01,2.069532168399308425e-01,9.289809178572275838e-01,5.055723753870566828e-01
5.470580270872119621e-01,4.957036298024005139e-01,2.757072034948253592e-01,6.364750338063949187e-01
6.270894557784616463e-01,5.592585992101490877e-01,1.338653245941752168e-01,6.843388154353929886e-01
2.617648858268388223e-01,4.428477334086200479e-01,3.695141011768361405e-01,3.601620252866886140e-01
6.313411348570731052e-01,1.962744509836972240e-01,9.949225054896412290e-01,9.097949246009587876e-01
6.775764866862431235e-02,3.903520138553408514e-01,4.725485861999666470e-01,1.823327993699918048e-01
1.922083980181072960e-01,5.879173901644707545e-01,1.789129755140472788e-02,1.966858932458879217e-01
1.758554781190807548e-01,2.921584387530495874e-01,7.172908365111990703e-01,3.589598616359868100e-01
-3.959460437501223506e-02,3.606179856683178753e-01,5.311881827681941282e-01,8.434989117140623271e-02
6.263950340266182248e-01,3.208716341804240813e-01,6.989727447139882921e-01,8.286353570087584552e-01
7.740074185139091956e-01,3.033527237895027318e-01,7.568099314023064572e-01,9.989007705381327540e-01
2.568291790928785567e-01,4.295758395735481683e-01,4.004349200050825175e-01,3.629006200762914247e-01
5.224549465915779844e-01,5.076660001888849694e-01,2.446288597831851597e-01,6.025943933950568265e-01
4.415228705749497107e-01,5.703830576034021327e-01,8.699691978815082827e-02,4.769261284950806479e-01
4.794460518798693838e-01,2.156628433470801909e-01,9.321800464392493435e-01,7.337613481328573162e-01
7.937750781061115868e-01,5.695347750580652679e-01,1.279104492515774627e-01,8.583151599881694294e-01
1.217579126536494222e-01,5.606824251713266039e-01,7.468133668024024008e-02,1.370824776526529121e-01
2.200011700282920590e-01,3.813047746446928676e-01,5.108120136679953349e-01,3.524510141015232412e-01
3.120422322500052137e-01,1.934553873274561520e-01,9.663430994057817802e-01,5.662680816486437285e-01
2.209973467802683889e-01,4.668076428565462455e-01,3.082059859849904937e-01,3.015036105282239420e-01
4.889851253083588589e-01,4.773719035541035827e-01,3.127558029475868695e-01,5.848376803384774947e-01
1.489749102344783971e-01,4.189627204486576217e-01,4.136859162851569405e-01,2.527407227829291392e-01
3.389005132448617563e-01,3.629427621868321907e-01,5.674770462946661098e-01,4.921834245498313276e-01
5.242512975611955950e-01,5.542771103730227411e-01,1.343184408272909414e-01,5.761760052889827177e-01
-3.357463098492736997e-02,3.775127656522070940e-01,4.917977230894249319e-01,8.057930250208122924e-02
5.791632440078348099e-01,4.816668263077804046e-01,3.125322830687883302e-01,6.797295594127394924e-01
6.329779548275183965e-01,5.075778501542652643e-01,2.570438966672732306e-01,7.221510913673115928e-01
-8.266353841775432587e-02,3.247654850354982914e-01,6.114332541540606902e-01,5.959616264146827547e-02
4.724046667870017147e-01,3.097513911484892080e-01,7.083308428477863572e-01,6.688993395658244800e-01
8.417876490607308082e-02,4.658372909872261491e-01,2.953964622782891958e-01,1.541588584542437079e-01
1.702018226323170347e-01,2.981560085506926305e-01,7.024470043145880638e-01,3.491976011742896624e-01
7.243174692433521633e-01,3.468822553281918353e-01,6.481194369027364344e-01,9.186877896326383075e-01
1.125063415319239590e-01,5.270574601919160163e-01,1.533799682629550798e-01,1.475384392904345310e-01
6.180565791852877799e-01,2.313519787165109198e-01,9.102911727085842841e-01,8.740879467041707818e-01
4.711389743913984574e-01,2.740679509170964590e-01,7.927918003075054010e-01,6.892425234112666832e-01
2.314661988726973152e-01,5.103065007181869506e-01,2.062320894696021423e-01,2.863560298264122839e-01
-7.271678226466622708e-02,3.291979142262908553e-01,6.020230573408328345e-01,6.765417104619841915e-02
6.075444982638702474e-01,2.437139634002053468e-01,8.798215912748924561e-01,8.552000605257348287e-01
1.125882827249835433e-01,3.712824547001798425e-01,5.227110485825104957e-01,2.424088870200356016e-01
5.875953817713634730e-02,3.682416302408291209e-01,5.239756531437035347e-01,1.860567280112119803e-01
2.510678811263302168e-01,3.657988819673702596e-01,5.510054188035030664e-01,3.954765271911547808e-01
5.627152415998160073e-01,2.428133704815975680e-01,8.770058825807135472e-01,8.072763712946349202e-01
7.307350972554069735e-01,2.727995647042430472e-01,8.244684997473864518e-01,9.707027265083386647e-01
1.472445408745685635e-01,2.566229898431336975e-01,7.983809459569666256e-01,3.496459387751275072e-01
2.873131947864180913e-01,4.648874717266506806e-01,3.200823114384612200e-01,3.743759921201753604e-01
7.566021918029068871e-01,3.371070197013650294e-01,6.748607244956518203e-01,9.595434398839668422e-01
6.843471038390679384e-01,2.530904743926377654e-01,8.660731170561352110e-01,9.325377485614775308e-01
4.577530371196497083e-01,4.936006085551748468e-01,2.708304408761148530e-01,5.411935554845703766e-01
2.658620990076117074e-01,3.485310490109959636e-01,5.935790353559607935e-01,4.219794568848729277e-01
5.405989198535106066e-01,4.340712132269586299e-01,4.211162125088743213e-01,6.669915807553454812e-01
4.394544900054970227e-01,3.253112498502803707e-01,6.678014834040610914e-01,6.238044923644526785e-01
5.946993993905393960e-01,2.716587955706728508e-01,8.121494738257994950e-01,8.243081591777924322e-01
3.801416200759819009e-01,1.914006401457295503e-01,9.787354592230805839e-01,6.411507999119626655e-01
2.357388364480157983e-01,2.319480044114047290e-01,8.666553049504087669e-01,4.603440254811888011e-01
3.945968750862776653e-01,2.251414321613961489e-01,9.003369063598503086e-01,6.362508489425573455e-01
4.964076627634417815e-01,5.828762571803565162e-01,6.343860698361691863e-02,5.286688087772116740e-01
-1.657835599480515509e-01,1.667841765136826027e-01,9.768064512737022476e-01,6.584687574003200705e-02
8.239965734504980377e-01,5.164018968678774080e-01,2.572191388466469331e-01,9.233210544682842746e-01
6.029421584339009765e-01,3.691058245870201260e-01,5.820257182043926392e-01,7.739286600903783064e-01
4.446678728251051704e-01,2.088088365701218363e-01,9.445891286955984123e-01,7.003277675891989018e-01
1.586396863447118721e-01,5.677381289853904445e-01,6.202637608017769200e-02,1.726678477709985282e-01
-1.583172713644772078e-01,1.918620749627752975e-01,9.181746245194771783e-01,5.866106901231127324e-02
5.672668826492510696e-01,2.286574771560279107e-01,9.110703205339556465e-01,8.208110386280084159e-01
3.588085922618989287e-01,1.831361403273099597e-01,9.959735031529559635e-01,6.231130159018870573e-01
4.046911967770343010e-01,4.469365506943607791e-01,3.756046850892565958e-01,5.122133215198070300e-01
2.681335806906610664e-01,4.298233510211017516e-01,4.010965491668436744e-01,3.749729112440638445e-01
7.444881584792343299e-01,5.510741052502310389e-01,1.662350715348541730e-01,8.162561106625459972e-01
7.300829524086246969e-02,5.630145710571663464e-01,6.376826934199153474e-02,8.295292495892037099e-02
1.606414013850004374e-01,4.480133517017911293e-01,3.460991290008355037e-01,2.476791641488568230e-01
6.657753417598006873e-01,3.456540319119729698e-01,6.445660619600309671e-01,8.561363992948731738e-01
3.518675699203125951e-01,1.941384591969602669e-01,9.691218943221251436e-01,6.089136321915602501e-01
7.683118540726405765e-01,5.787364924013005396e-01,1.032822571283422697e-01,8.251842179411005285e-01
